index,geneSymbols,ensembl
KEGG_RETINOL_METABOLISM,"['ADH1A', 'ADH1B', 'ADH1C', 'ADH4', 'ADH5', 'ADH6', 'ADH7', 'ALDH1A1', 'ALDH1A2', 'AWAT2', 'BCO1', 'CYP1A1', 'CYP1A2', 'CYP26A1', 'CYP26B1', 'CYP26C1', 'CYP2A13', 'CYP2A6', 'CYP2A7', 'CYP2B6', 'CYP2C18', 'CYP2C19', 'CYP2C8', 'CYP2C9', 'CYP3A4', 'CYP3A43', 'CYP3A5', 'CYP3A7', 'CYP4A11', 'CYP4A22', 'DGAT1', 'DGAT2', 'DHRS3', 'DHRS4', 'DHRS4L2', 'DHRS9', 'LRAT', 'PNPLA4', 'RDH10', 'RDH11', 'RDH12', 'RDH16', 'RDH5', 'RDH8', 'RETSAT', 'RPE65', 'UGT1A1', 'UGT1A10', 'UGT1A3', 'UGT1A4', 'UGT1A5', 'UGT1A6', 'UGT1A7', 'UGT1A8', 'UGT1A9', 'UGT2A1', 'UGT2A3', 'UGT2B10', 'UGT2B11', 'UGT2B15', 'UGT2B17', 'UGT2B28', 'UGT2B4', 'UGT2B7']","['ENSG00000187758', 'ENSG00000196616', 'ENSG00000248144', 'ENSG00000198099', 'ENSG00000197894', 'ENSG00000172955', 'ENSG00000196344', 'ENSG00000165092', 'ENSG00000128918', 'ENSG00000147160', 'ENSG00000135697', 'ENSG00000140465', 'ENSG00000140505', 'ENSG00000095596', 'ENSG00000003137', 'ENSG00000187553', 'ENSG00000197838', 'ENSG00000255974', 'ENSG00000198077', 'ENSG00000197408', 'ENSG00000108242', 'ENSG00000165841', 'ENSG00000138115', 'ENSG00000138109', 'ENSG00000160868', 'ENSG00000021461', 'ENSG00000106258', 'ENSG00000160870', 'ENSG00000187048', 'ENSG00000162365', 'ENSG00000185000', 'ENSG00000062282', 'ENSG00000162496', 'ENSG00000157326', 'ENSG00000187630', 'ENSG00000073737', 'ENSG00000121207', 'ENSG00000006757', 'ENSG00000121039', 'ENSG00000072042', 'ENSG00000139988', 'ENSG00000139547', 'ENSG00000135437', 'ENSG00000080511', 'ENSG00000042445', 'ENSG00000116745', 'ENSG00000241635', 'ENSG00000242515', 'ENSG00000288702', 'ENSG00000244474', 'ENSG00000288705', 'ENSG00000167165', 'ENSG00000244122', 'ENSG00000242366', 'ENSG00000241119', 'ENSG00000173610', 'ENSG00000278216', 'ENSG00000275190', 'ENSG00000213759', 'ENSG00000196620', 'ENSG00000197888', 'ENSG00000135226', 'ENSG00000156096', 'ENSG00000171234']"
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,"['ALAD', 'ALAS1', 'ALAS2', 'BLVRA', 'BLVRB', 'COX10', 'COX15', 'CP', 'CPOX', 'EARS2', 'EPRS1', 'FECH', 'FTH1', 'FTMT', 'GUSB', 'HCCS', 'HMBS', 'HMOX1', 'HMOX2', 'MMAB', 'PPOX', 'UGT1A1', 'UGT1A10', 'UGT1A3', 'UGT1A4', 'UGT1A5', 'UGT1A6', 'UGT1A7', 'UGT1A8', 'UGT1A9', 'UGT2A1', 'UGT2A3', 'UGT2B10', 'UGT2B11', 'UGT2B15', 'UGT2B17', 'UGT2B28', 'UGT2B4', 'UGT2B7', 'UROD', 'UROS']","['ENSG00000148218', 'ENSG00000023330', 'ENSG00000158578', 'ENSG00000106605', 'ENSG00000090013', 'ENSG00000006695', 'ENSG00000014919', 'ENSG00000047457', 'ENSG00000080819', 'ENSG00000103356', 'ENSG00000136628', 'ENSG00000066926', 'ENSG00000167996', 'ENSG00000181867', 'ENSG00000169919', 'ENSG00000004961', 'ENSG00000256269', 'ENSG00000100292', 'ENSG00000103415', 'ENSG00000139428', 'ENSG00000143224', 'ENSG00000241635', 'ENSG00000242515', 'ENSG00000288702', 'ENSG00000244474', 'ENSG00000288705', 'ENSG00000167165', 'ENSG00000244122', 'ENSG00000242366', 'ENSG00000241119', 'ENSG00000173610', 'ENSG00000278216', 'ENSG00000275190', 'ENSG00000213759', 'ENSG00000196620', 'ENSG00000197888', 'ENSG00000135226', 'ENSG00000156096', 'ENSG00000171234', 'ENSG00000126088', 'ENSG00000188690']"
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS,"['ACAT1', 'ACAT2', 'DHDDS', 'FDPS', 'GGPS1', 'HMGCR', 'HMGCS1', 'HMGCS2', 'IDI1', 'IDI2', 'MVD', 'MVK', 'PDSS1', 'PDSS2', 'PMVK']","['ENSG00000075239', 'ENSG00000120437', 'ENSG00000117682', 'ENSG00000160752', 'ENSG00000152904', 'ENSG00000113161', 'ENSG00000112972', 'ENSG00000134240', 'ENSG00000067064', 'ENSG00000148377', 'ENSG00000167508', 'ENSG00000110921', 'ENSG00000148459', 'ENSG00000164494', 'ENSG00000163344']"
KEGG_LIMONENE_AND_PINENE_DEGRADATION,"['ALDH1B1', 'ALDH2', 'ALDH3A2', 'ALDH7A1', 'ALDH9A1', 'ECHS1', 'EHHADH', 'HADHA', 'NAA80', 'YOD1']","['ENSG00000137124', 'ENSG00000111275', 'ENSG00000072210', 'ENSG00000164904', 'ENSG00000143149', 'ENSG00000127884', 'ENSG00000113790', 'ENSG00000084754', 'ENSG00000243477', 'ENSG00000180667']"
KEGG_NITROGEN_METABOLISM,"['AMT', 'ASNS', 'CA1', 'CA12', 'CA13', 'CA14', 'CA2', 'CA3', 'CA4', 'CA5A', 'CA5B', 'CA6', 'CA7', 'CA8', 'CA9', 'CPS1', 'CTH', 'GLS', 'GLS2', 'GLUD1', 'GLUD2', 'GLUL', 'HAL']","['ENSG00000145020', 'ENSG00000070669', 'ENSG00000133742', 'ENSG00000074410', 'ENSG00000185015', 'ENSG00000118298', 'ENSG00000104267', 'ENSG00000164879', 'ENSG00000167434', 'ENSG00000174990', 'ENSG00000169239', 'ENSG00000131686', 'ENSG00000168748', 'ENSG00000178538', 'ENSG00000107159', 'ENSG00000021826', 'ENSG00000116761', 'ENSG00000115419', 'ENSG00000135423', 'ENSG00000148672', 'ENSG00000182890', 'ENSG00000135821', 'ENSG00000084110']"
KEGG_SULFUR_METABOLISM,"['BPNT1', 'CHST11', 'CHST12', 'CHST13', 'PAPSS1', 'PAPSS2', 'SULT1A1', 'SULT1A2', 'SULT1A3', 'SULT1A4', 'SULT1E1', 'SULT2B1', 'SUOX']","['ENSG00000162813', 'ENSG00000171310', 'ENSG00000136213', 'ENSG00000180767', 'ENSG00000138801', 'ENSG00000198682', 'ENSG00000196502', 'ENSG00000197165', 'ENSG00000261052', 'ENSG00000213648', 'ENSG00000109193', 'ENSG00000088002', 'ENSG00000139531']"
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,"['ADH1A', 'ADH1B', 'ADH1C', 'ADH4', 'ADH5', 'ADH6', 'ADH7', 'AKR1C1', 'AKR1C2', 'AKR1C3', 'AKR1C4', 'ALDH1A3', 'ALDH3A1', 'ALDH3B1', 'ALDH3B2', 'CYP1A1', 'CYP1A2', 'CYP1B1', 'CYP2B6', 'CYP2C18', 'CYP2C19', 'CYP2C8', 'CYP2C9', 'CYP2E1', 'CYP2F1', 'CYP2S1', 'CYP3A4', 'CYP3A43', 'CYP3A5', 'CYP3A7', 'DHDH', 'EPHX1', 'GSTA1', 'GSTA2', 'GSTA3', 'GSTA4', 'GSTA5', 'GSTK1', 'GSTM1', 'GSTM2', 'GSTM3', 'GSTM4', 'GSTM5', 'GSTO1', 'GSTO2', 'GSTP1', 'GSTT1', 'GSTT2', 'GSTZ1', 'MGST1', 'MGST2', 'MGST3', 'UGT1A1', 'UGT1A10', 'UGT1A3', 'UGT1A4', 'UGT1A5', 'UGT1A6', 'UGT1A7', 'UGT1A8', 'UGT1A9', 'UGT2A1', 'UGT2A3', 'UGT2B10', 'UGT2B11', 'UGT2B15', 'UGT2B17', 'UGT2B28', 'UGT2B4', 'UGT2B7']","['ENSG00000187758', 'ENSG00000196616', 'ENSG00000248144', 'ENSG00000198099', 'ENSG00000197894', 'ENSG00000172955', 'ENSG00000196344', 'ENSG00000187134', 'ENSG00000151632', 'ENSG00000196139', 'ENSG00000198610', 'ENSG00000184254', 'ENSG00000108602', 'ENSG00000006534', 'ENSG00000132746', 'ENSG00000140465', 'ENSG00000140505', 'ENSG00000138061', 'ENSG00000197408', 'ENSG00000108242', 'ENSG00000165841', 'ENSG00000138115', 'ENSG00000138109', 'ENSG00000130649', 'ENSG00000197446', 'ENSG00000167600', 'ENSG00000160868', 'ENSG00000021461', 'ENSG00000106258', 'ENSG00000160870', 'ENSG00000104808', 'ENSG00000143819', 'ENSG00000243955', 'ENSG00000244067', 'ENSG00000174156', 'ENSG00000170899', 'ENSG00000182793', 'ENSG00000197448', 'ENSG00000134184', 'ENSG00000213366', 'ENSG00000134202', 'ENSG00000168765', 'ENSG00000134201', 'ENSG00000148834', 'ENSG00000065621', 'ENSG00000084207', 'ENSG00000277656', 'ENSG00000099984', 'ENSG00000100577', 'ENSG00000008394', 'ENSG00000085871', 'ENSG00000143198', 'ENSG00000241635', 'ENSG00000242515', 'ENSG00000288702', 'ENSG00000244474', 'ENSG00000288705', 'ENSG00000167165', 'ENSG00000244122', 'ENSG00000242366', 'ENSG00000241119', 'ENSG00000173610', 'ENSG00000278216', 'ENSG00000275190', 'ENSG00000213759', 'ENSG00000196620', 'ENSG00000197888', 'ENSG00000135226', 'ENSG00000156096', 'ENSG00000171234']"
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,"['ADH1A', 'ADH1B', 'ADH1C', 'ADH4', 'ADH5', 'ADH6', 'ADH7', 'ALDH1A3', 'ALDH3A1', 'ALDH3B1', 'ALDH3B2', 'AOX1', 'CYP1A2', 'CYP2A13', 'CYP2A6', 'CYP2A7', 'CYP2B6', 'CYP2C18', 'CYP2C19', 'CYP2C8', 'CYP2C9', 'CYP2D6', 'CYP2E1', 'CYP3A4', 'CYP3A43', 'CYP3A5', 'CYP3A7', 'FMO1', 'FMO2', 'FMO3', 'FMO4', 'FMO5', 'GSTA1', 'GSTA2', 'GSTA3', 'GSTA4', 'GSTA5', 'GSTK1', 'GSTM1', 'GSTM2', 'GSTM3', 'GSTM4', 'GSTM5', 'GSTO1', 'GSTO2', 'GSTP1', 'GSTT1', 'GSTT2', 'GSTZ1', 'MAOA', 'MAOB', 'MGST1', 'MGST2', 'MGST3', 'UGT1A1', 'UGT1A10', 'UGT1A3', 'UGT1A4', 'UGT1A5', 'UGT1A6', 'UGT1A7', 'UGT1A8', 'UGT1A9', 'UGT2A1', 'UGT2A3', 'UGT2B10', 'UGT2B11', 'UGT2B15', 'UGT2B17', 'UGT2B28', 'UGT2B4', 'UGT2B7']","['ENSG00000187758', 'ENSG00000196616', 'ENSG00000248144', 'ENSG00000198099', 'ENSG00000197894', 'ENSG00000172955', 'ENSG00000196344', 'ENSG00000184254', 'ENSG00000108602', 'ENSG00000006534', 'ENSG00000132746', 'ENSG00000138356', 'ENSG00000140505', 'ENSG00000197838', 'ENSG00000255974', 'ENSG00000198077', 'ENSG00000197408', 'ENSG00000108242', 'ENSG00000165841', 'ENSG00000138115', 'ENSG00000138109', 'ENSG00000100197', 'ENSG00000130649', 'ENSG00000160868', 'ENSG00000021461', 'ENSG00000106258', 'ENSG00000160870', 'ENSG00000010932', 'ENSG00000094963', 'ENSG00000007933', 'ENSG00000076258', 'ENSG00000131781', 'ENSG00000243955', 'ENSG00000244067', 'ENSG00000174156', 'ENSG00000170899', 'ENSG00000182793', 'ENSG00000197448', 'ENSG00000134184', 'ENSG00000213366', 'ENSG00000134202', 'ENSG00000168765', 'ENSG00000134201', 'ENSG00000148834', 'ENSG00000065621', 'ENSG00000084207', 'ENSG00000277656', 'ENSG00000099984', 'ENSG00000100577', 'ENSG00000189221', 'ENSG00000069535', 'ENSG00000008394', 'ENSG00000085871', 'ENSG00000143198', 'ENSG00000241635', 'ENSG00000242515', 'ENSG00000288702', 'ENSG00000244474', 'ENSG00000288705', 'ENSG00000167165', 'ENSG00000244122', 'ENSG00000242366', 'ENSG00000241119', 'ENSG00000173610', 'ENSG00000278216', 'ENSG00000275190', 'ENSG00000213759', 'ENSG00000196620', 'ENSG00000197888', 'ENSG00000135226', 'ENSG00000156096', 'ENSG00000171234']"
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,"['CDA', 'CES1', 'CES2', 'CES5A', 'CYP2A13', 'CYP2A6', 'CYP2A7', 'CYP3A4', 'CYP3A43', 'CYP3A5', 'CYP3A7', 'DPYD', 'DPYS', 'GMPS', 'GUSB', 'HPRT1', 'IMPDH1', 'IMPDH2', 'ITPA', 'NAT1', 'NAT2', 'TK1', 'TK2', 'TPMT', 'TYMP', 'UCK1', 'UCK2', 'UCKL1', 'UGT1A1', 'UGT1A10', 'UGT1A3', 'UGT1A4', 'UGT1A5', 'UGT1A6', 'UGT1A7', 'UGT1A8', 'UGT1A9', 'UGT2A1', 'UGT2A3', 'UGT2B10', 'UGT2B11', 'UGT2B15', 'UGT2B17', 'UGT2B28', 'UGT2B4', 'UGT2B7', 'UMPS', 'UPB1', 'UPP1', 'UPP2', 'XDH']","['ENSG00000158825', 'ENSG00000198848', 'ENSG00000172831', 'ENSG00000159398', 'ENSG00000197838', 'ENSG00000255974', 'ENSG00000198077', 'ENSG00000160868', 'ENSG00000021461', 'ENSG00000106258', 'ENSG00000160870', 'ENSG00000188641', 'ENSG00000147647', 'ENSG00000163655', 'ENSG00000169919', 'ENSG00000165704', 'ENSG00000106348', 'ENSG00000178035', 'ENSG00000125877', 'ENSG00000171428', 'ENSG00000156006', 'ENSG00000167900', 'ENSG00000166548', 'ENSG00000137364', 'ENSG00000025708', 'ENSG00000130717', 'ENSG00000143179', 'ENSG00000198276', 'ENSG00000241635', 'ENSG00000242515', 'ENSG00000288702', 'ENSG00000244474', 'ENSG00000288705', 'ENSG00000167165', 'ENSG00000244122', 'ENSG00000242366', 'ENSG00000241119', 'ENSG00000173610', 'ENSG00000278216', 'ENSG00000275190', 'ENSG00000213759', 'ENSG00000196620', 'ENSG00000197888', 'ENSG00000135226', 'ENSG00000156096', 'ENSG00000171234', 'ENSG00000114491', 'ENSG00000100024', 'ENSG00000183696', 'ENSG00000007001', 'ENSG00000158125']"
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,"['ACAA1', 'ACOT1', 'ACOT2', 'ACOT4', 'ACOT7', 'ACOX1', 'ACOX3', 'BAAT', 'ELOVL2', 'ELOVL5', 'ELOVL6', 'FADS1', 'FADS2', 'HACD1', 'HACD2', 'HADHA', 'HSD17B12', 'PECR', 'SCD', 'SCD5', 'TECR', 'YOD1']","['ENSG00000060971', 'ENSG00000184227', 'ENSG00000119673', 'ENSG00000177465', 'ENSG00000097021', 'ENSG00000161533', 'ENSG00000087008', 'ENSG00000276559', 'ENSG00000197977', 'ENSG00000012660', 'ENSG00000170522', 'ENSG00000149485', 'ENSG00000134824', 'ENSG00000165996', 'ENSG00000206527', 'ENSG00000084754', 'ENSG00000149084', 'ENSG00000115425', 'ENSG00000099194', 'ENSG00000145284', 'ENSG00000099797', 'ENSG00000180667']"
KEGG_ABC_TRANSPORTERS,"['ABCA1', 'ABCA10', 'ABCA12', 'ABCA13', 'ABCA2', 'ABCA3', 'ABCA4', 'ABCA5', 'ABCA6', 'ABCA7', 'ABCA8', 'ABCA9', 'ABCB1', 'ABCB10', 'ABCB11', 'ABCB4', 'ABCB5', 'ABCB6', 'ABCB7', 'ABCB8', 'ABCB9', 'ABCC1', 'ABCC10', 'ABCC11', 'ABCC12', 'ABCC2', 'ABCC3', 'ABCC4', 'ABCC5', 'ABCC6', 'ABCC8', 'ABCC9', 'ABCD1', 'ABCD2', 'ABCD3', 'ABCD4', 'ABCG1', 'ABCG2', 'ABCG4', 'ABCG5', 'ABCG8', 'CFTR', 'TAP1', 'TAP2']","['ENSG00000165029', 'ENSG00000154263', 'ENSG00000144452', 'ENSG00000179869', 'ENSG00000107331', 'ENSG00000167972', 'ENSG00000198691', 'ENSG00000154265', 'ENSG00000154262', 'ENSG00000064687', 'ENSG00000141338', 'ENSG00000154258', 'ENSG00000085563', 'ENSG00000135776', 'ENSG00000073734', 'ENSG00000005471', 'ENSG00000004846', 'ENSG00000115657', 'ENSG00000131269', 'ENSG00000197150', 'ENSG00000150967', 'ENSG00000103222', 'ENSG00000124574', 'ENSG00000121270', 'ENSG00000140798', 'ENSG00000023839', 'ENSG00000108846', 'ENSG00000125257', 'ENSG00000114770', 'ENSG00000091262', 'ENSG00000006071', 'ENSG00000069431', 'ENSG00000101986', 'ENSG00000173208', 'ENSG00000117528', 'ENSG00000119688', 'ENSG00000160179', 'ENSG00000118777', 'ENSG00000172350', 'ENSG00000138075', 'ENSG00000143921', 'ENSG00000001626', 'ENSG00000168394', 'ENSG00000204267']"
KEGG_RIBOSOME,"['FAU', 'MRPL13', 'RPL10', 'RPL10A', 'RPL10L', 'RPL11', 'RPL12', 'RPL13', 'RPL13A', 'RPL14', 'RPL15', 'RPL17', 'RPL18', 'RPL18A', 'RPL19', 'RPL21', 'RPL22', 'RPL22L1', 'RPL23', 'RPL23A', 'RPL24', 'RPL26', 'RPL26L1', 'RPL27', 'RPL27A', 'RPL28', 'RPL29', 'RPL3', 'RPL30', 'RPL31', 'RPL32', 'RPL34', 'RPL35', 'RPL35A', 'RPL36', 'RPL36A', 'RPL36AL', 'RPL37', 'RPL37A', 'RPL38', 'RPL39', 'RPL3L', 'RPL4', 'RPL41', 'RPL5', 'RPL6', 'RPL7', 'RPL7A', 'RPL8', 'RPL9', 'RPLP0', 'RPLP1', 'RPLP2', 'RPS10', 'RPS11', 'RPS12', 'RPS13', 'RPS15', 'RPS15A', 'RPS16', 'RPS17', 'RPS18', 'RPS19', 'RPS2', 'RPS20', 'RPS21', 'RPS23', 'RPS24', 'RPS25', 'RPS26', 'RPS27', 'RPS27A', 'RPS27L', 'RPS28', 'RPS29', 'RPS3', 'RPS3A', 'RPS4X', 'RPS4Y1', 'RPS5', 'RPS6', 'RPS7', 'RPS8', 'RPS9', 'RPSA', 'RSL24D1', 'RSL24D1P11', 'UBA52']","['ENSG00000149806', 'ENSG00000172172', 'ENSG00000147403', 'ENSG00000198755', 'ENSG00000165496', 'ENSG00000142676', 'ENSG00000197958', 'ENSG00000167526', 'ENSG00000142541', 'ENSG00000188846', 'ENSG00000174748', 'ENSG00000265681', 'ENSG00000063177', 'ENSG00000105640', 'ENSG00000108298', 'ENSG00000122026', 'ENSG00000116251', 'ENSG00000163584', 'ENSG00000125691', 'ENSG00000198242', 'ENSG00000114391', 'ENSG00000161970', 'ENSG00000037241', 'ENSG00000131469', 'ENSG00000166441', 'ENSG00000108107', 'ENSG00000162244', 'ENSG00000100316', 'ENSG00000156482', 'ENSG00000071082', 'ENSG00000144713', 'ENSG00000109475', 'ENSG00000136942', 'ENSG00000182899', 'ENSG00000130255', 'ENSG00000241343', 'ENSG00000165502', 'ENSG00000145592', 'ENSG00000197756', 'ENSG00000172809', 'ENSG00000198918', 'ENSG00000140986', 'ENSG00000174444', 'ENSG00000229117', 'ENSG00000122406', 'ENSG00000089009', 'ENSG00000147604', 'ENSG00000148303', 'ENSG00000161016', 'ENSG00000163682', 'ENSG00000089157', 'ENSG00000137818', 'ENSG00000177600', 'ENSG00000124614', 'ENSG00000142534', 'ENSG00000112306', 'ENSG00000110700', 'ENSG00000115268', 'ENSG00000134419', 'ENSG00000105193', 'ENSG00000182774', 'ENSG00000231500', 'ENSG00000105372', 'ENSG00000140988', 'ENSG00000008988', 'ENSG00000171858', 'ENSG00000186468', 'ENSG00000138326', 'ENSG00000118181', 'ENSG00000197728', 'ENSG00000177954', 'ENSG00000143947', 'ENSG00000185088', 'ENSG00000233927', 'ENSG00000213741', 'ENSG00000149273', 'ENSG00000145425', 'ENSG00000198034', 'ENSG00000129824', 'ENSG00000083845', 'ENSG00000137154', 'ENSG00000171863', 'ENSG00000142937', 'ENSG00000170889', 'ENSG00000168028', 'ENSG00000137876', 'ENSG00000231544', 'ENSG00000221983']"
KEGG_RNA_DEGRADATION,"['C1D', 'C1DP2', 'C1DP3', 'CNOT1', 'CNOT10', 'CNOT2', 'CNOT3', 'CNOT4', 'CNOT6', 'CNOT6L', 'CNOT7', 'CNOT8', 'CNOT9', 'DCP1A', 'DCP1B', 'DCP2', 'DCPS', 'DDX6', 'DIS3', 'EDC3', 'EDC4', 'ENO1', 'ENO2', 'ENO3', 'EXOSC1', 'EXOSC10', 'EXOSC2', 'EXOSC3', 'EXOSC4', 'EXOSC5', 'EXOSC6', 'EXOSC7', 'EXOSC8', 'EXOSC9', 'HSPA9', 'HSPD1', 'LSM1', 'LSM2', 'LSM3', 'LSM4', 'LSM5', 'LSM6', 'LSM7', 'LSM8', 'MPHOSPH6', 'MTREX', 'PAPOLA', 'PAPOLB', 'PAPOLG', 'PARN', 'PATL1', 'PNPT1', 'SKIC2', 'SKIC3', 'SKIC8', 'TENT4A', 'XRN1', 'XRN2', 'ZCCHC7']","['ENSG00000197223', 'ENSG00000236217', 'ENSG00000224760', 'ENSG00000125107', 'ENSG00000182973', 'ENSG00000111596', 'ENSG00000088038', 'ENSG00000080802', 'ENSG00000113300', 'ENSG00000138767', 'ENSG00000198791', 'ENSG00000155508', 'ENSG00000144580', 'ENSG00000272886', 'ENSG00000151065', 'ENSG00000172795', 'ENSG00000110063', 'ENSG00000110367', 'ENSG00000083520', 'ENSG00000179151', 'ENSG00000038358', 'ENSG00000074800', 'ENSG00000111674', 'ENSG00000108515', 'ENSG00000171311', 'ENSG00000171824', 'ENSG00000130713', 'ENSG00000107371', 'ENSG00000178896', 'ENSG00000077348', 'ENSG00000223496', 'ENSG00000075914', 'ENSG00000120699', 'ENSG00000123737', 'ENSG00000113013', 'ENSG00000144381', 'ENSG00000175324', 'ENSG00000204392', 'ENSG00000170860', 'ENSG00000130520', 'ENSG00000106355', 'ENSG00000164167', 'ENSG00000130332', 'ENSG00000128534', 'ENSG00000135698', 'ENSG00000039123', 'ENSG00000090060', 'ENSG00000218823', 'ENSG00000115421', 'ENSG00000140694', 'ENSG00000166889', 'ENSG00000138035', 'ENSG00000204351', 'ENSG00000198677', 'ENSG00000140395', 'ENSG00000112941', 'ENSG00000114127', 'ENSG00000088930', 'ENSG00000147905']"
KEGG_RNA_POLYMERASE,"['POLR1A', 'POLR1B', 'POLR1C', 'POLR1D', 'POLR1E', 'POLR1H', 'POLR2A', 'POLR2B', 'POLR2C', 'POLR2D', 'POLR2E', 'POLR2F', 'POLR2G', 'POLR2H', 'POLR2I', 'POLR2J', 'POLR2J2', 'POLR2J3', 'POLR2K', 'POLR2L', 'POLR3A', 'POLR3B', 'POLR3C', 'POLR3D', 'POLR3F', 'POLR3G', 'POLR3GL', 'POLR3H', 'POLR3K']","['ENSG00000068654', 'ENSG00000125630', 'ENSG00000171453', 'ENSG00000186184', 'ENSG00000137054', 'ENSG00000066379', 'ENSG00000181222', 'ENSG00000047315', 'ENSG00000102978', 'ENSG00000144231', 'ENSG00000099817', 'ENSG00000100142', 'ENSG00000168002', 'ENSG00000163882', 'ENSG00000105258', 'ENSG00000005075', 'ENSG00000228049', 'ENSG00000285437', 'ENSG00000147669', 'ENSG00000177700', 'ENSG00000148606', 'ENSG00000013503', 'ENSG00000186141', 'ENSG00000168495', 'ENSG00000132664', 'ENSG00000113356', 'ENSG00000121851', 'ENSG00000100413', 'ENSG00000161980']"
KEGG_DNA_REPLICATION,"['DNA2', 'FEN1', 'LIG1', 'MCM2', 'MCM3', 'MCM4', 'MCM5', 'MCM6', 'MCM7', 'PCNA', 'POLA1', 'POLA2', 'POLD1', 'POLD2', 'POLD3', 'POLD4', 'POLE', 'POLE2', 'POLE3', 'POLE4', 'PRIM1', 'PRIM2', 'RFC1', 'RFC2', 'RFC3', 'RFC4', 'RFC5', 'RNASEH1', 'RNASEH2A', 'RNASEH2B', 'RNASEH2C', 'RPA1', 'RPA2', 'RPA3', 'RPA4', 'SSBP1']","['ENSG00000138346', 'ENSG00000168496', 'ENSG00000105486', 'ENSG00000073111', 'ENSG00000112118', 'ENSG00000104738', 'ENSG00000100297', 'ENSG00000076003', 'ENSG00000166508', 'ENSG00000132646', 'ENSG00000101868', 'ENSG00000014138', 'ENSG00000062822', 'ENSG00000106628', 'ENSG00000077514', 'ENSG00000175482', 'ENSG00000177084', 'ENSG00000100479', 'ENSG00000148229', 'ENSG00000115350', 'ENSG00000198056', 'ENSG00000146143', 'ENSG00000035928', 'ENSG00000049541', 'ENSG00000133119', 'ENSG00000163918', 'ENSG00000111445', 'ENSG00000171865', 'ENSG00000104889', 'ENSG00000136104', 'ENSG00000172922', 'ENSG00000132383', 'ENSG00000117748', 'ENSG00000106399', 'ENSG00000204086', 'ENSG00000106028']"
